edad,edad_quinquenal,ano,sexo,tipo_beneficio,estado,caja,suma_aportes,suma_salarios,cantidad,sml
63,60 a 64,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,93147713.0,21,2798309
64,60 a 64,2024,Hombres,Vejez,Pasivos,Ande,0.0,1309593298.0,121,2798309
64,60 a 64,2024,Hombres,Invalidez,Pasivos,Ande,0.0,3225915.0,1,2798309
64,60 a 64,2024,Hombres,Otros,Pasivos,Ande,0.0,7295031.0,1,2798309
64,60 a 64,2024,Mujeres,Vejez,Pasivos,Ande,0.0,128279302.0,15,2798309
64,60 a 64,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2429462.0,1,2798309
64,60 a 64,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,101294800.0,21,2798309
65,65 a 69,2024,Hombres,Vejez,Pasivos,Ande,0.0,1330466636.0,119,2798309
65,65 a 69,2024,Hombres,Otros,Pasivos,Ande,0.0,3783806.0,1,2798309
65,65 a 69,2024,Mujeres,Vejez,Pasivos,Ande,0.0,134694311.0,14,2798309
65,65 a 69,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,105095319.0,22,2798309
66,65 a 69,2024,Hombres,Vejez,Pasivos,Ande,0.0,1239035495.0,109,2798309
66,65 a 69,2024,Hombres,Invalidez,Pasivos,Ande,0.0,14135683.0,3,2798309
66,65 a 69,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,24874655.0,3,2798309
66,65 a 69,2024,Hombres,Otros,Pasivos,Ande,0.0,38474210.0,3,2798309
66,65 a 69,2024,Mujeres,Vejez,Pasivos,Ande,0.0,112142434.0,13,2798309
66,65 a 69,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2014272.0,1,2798309
66,65 a 69,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,72313915.0,19,2798309
66,65 a 69,2024,Mujeres,Otros,Pasivos,Ande,0.0,23185612.0,2,2798309
67,65 a 69,2024,Hombres,Vejez,Pasivos,Ande,0.0,1373023465.0,112,2798309
67,65 a 69,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8290872.0,2,2798309
67,65 a 69,2024,Hombres,Otros,Pasivos,Ande,0.0,7980607.0,1,2798309
67,65 a 69,2024,Mujeres,Vejez,Pasivos,Ande,0.0,91678373.0,12,2798309
67,65 a 69,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,7062903.0,1,2798309
67,65 a 69,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,74820690.0,22,2798309
68,65 a 69,2024,Hombres,Vejez,Pasivos,Ande,0.0,1312581113.0,108,2798309
68,65 a 69,2024,Hombres,Invalidez,Pasivos,Ande,0.0,2417949.0,1,2798309
68,65 a 69,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3310539.0,1,2798309
68,65 a 69,2024,Hombres,Otros,Pasivos,Ande,0.0,6110548.0,1,2798309
68,65 a 69,2024,Mujeres,Vejez,Pasivos,Ande,0.0,116699075.0,10,2798309
68,65 a 69,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,107562880.0,21,2798309
69,65 a 69,2024,Hombres,Vejez,Pasivos,Ande,0.0,901139103.0,76,2798309
69,65 a 69,2024,Hombres,Invalidez,Pasivos,Ande,0.0,8252891.0,2,2798309
69,65 a 69,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2633235.0,1,2798309
69,65 a 69,2024,Hombres,Otros,Pasivos,Ande,0.0,39602710.0,4,2798309
69,65 a 69,2024,Mujeres,Vejez,Pasivos,Ande,0.0,63158868.0,6,2798309
69,65 a 69,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,98890848.0,16,2798309
70,70 a 74,2024,Hombres,Vejez,Pasivos,Ande,0.0,785447129.0,68,2798309
70,70 a 74,2024,Hombres,Invalidez,Pasivos,Ande,0.0,10957604.0,3,2798309
70,70 a 74,2024,Hombres,Otros,Pasivos,Ande,0.0,7460202.0,1,2798309
70,70 a 74,2024,Mujeres,Vejez,Pasivos,Ande,0.0,90900456.0,11,2798309
70,70 a 74,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2883991.0,1,2798309
70,70 a 74,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,73158831.0,20,2798309
70,70 a 74,2024,Mujeres,Otros,Pasivos,Ande,0.0,11264911.0,1,2798309
71,70 a 74,2024,Hombres,Vejez,Pasivos,Ande,0.0,649903727.0,65,2798309
71,70 a 74,2024,Hombres,Invalidez,Pasivos,Ande,0.0,6735390.0,2,2798309
71,70 a 74,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,12585721.0,2,2798309
71,70 a 74,2024,Hombres,Otros,Pasivos,Ande,0.0,21916856.0,1,2798309
71,70 a 74,2024,Mujeres,Vejez,Pasivos,Ande,0.0,119882159.0,15,2798309
71,70 a 74,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,93335353.0,23,2798309
72,70 a 74,2024,Hombres,Vejez,Pasivos,Ande,0.0,523159414.0,58,2798309
72,70 a 74,2024,Hombres,Otros,Pasivos,Ande,0.0,39863373.0,2,2798309
72,70 a 74,2024,Mujeres,Vejez,Pasivos,Ande,0.0,65353087.0,11,2798309
72,70 a 74,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,80763873.0,20,2798309
73,70 a 74,2024,Hombres,Vejez,Pasivos,Ande,0.0,442325133.0,49,2798309
73,70 a 74,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4608335.0,1,2798309
73,70 a 74,2024,Hombres,Otros,Pasivos,Ande,0.0,21286221.0,1,2798309
73,70 a 74,2024,Mujeres,Vejez,Pasivos,Ande,0.0,48531025.0,6,2798309
73,70 a 74,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,88014269.0,23,2798309
74,70 a 74,2024,Hombres,Vejez,Pasivos,Ande,0.0,399887114.0,51,2798309
74,70 a 74,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3243935.0,1,2798309
74,70 a 74,2024,Mujeres,Vejez,Pasivos,Ande,0.0,81297536.0,10,2798309
74,70 a 74,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,87026951.0,15,2798309
75,75 a 79,2024,Hombres,Vejez,Pasivos,Ande,0.0,276410371.0,40,2798309
75,75 a 79,2024,Hombres,Otros,Pasivos,Ande,0.0,11124514.0,1,2798309
75,75 a 79,2024,Mujeres,Vejez,Pasivos,Ande,0.0,20329712.0,4,2798309
75,75 a 79,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,4871019.0,2,2798309
75,75 a 79,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,67539244.0,13,2798309
76,75 a 79,2024,Hombres,Vejez,Pasivos,Ande,0.0,209313684.0,32,2798309
76,75 a 79,2024,Mujeres,Vejez,Pasivos,Ande,0.0,16060088.0,3,2798309
76,75 a 79,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,54214918.0,12,2798309
77,75 a 79,2024,Hombres,Vejez,Pasivos,Ande,0.0,207810829.0,26,2798309
77,75 a 79,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1395078.0,1,2798309
77,75 a 79,2024,Mujeres,Vejez,Pasivos,Ande,0.0,27289161.0,5,2798309
77,75 a 79,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,92554854.0,17,2798309
77,75 a 79,2024,Mujeres,Otros,Pasivos,Ande,0.0,4033956.0,1,2798309
78,75 a 79,2024,Hombres,Vejez,Pasivos,Ande,0.0,242583092.0,30,2798309
78,75 a 79,2024,Mujeres,Vejez,Pasivos,Ande,0.0,14445416.0,3,2798309
78,75 a 79,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,66473277.0,13,2798309
79,75 a 79,2024,Hombres,Vejez,Pasivos,Ande,0.0,206233353.0,26,2798309
79,75 a 79,2024,Mujeres,Vejez,Pasivos,Ande,0.0,12183855.0,3,2798309
79,75 a 79,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,90010701.0,15,2798309
80,80 a 84,2024,Hombres,Vejez,Pasivos,Ande,0.0,214699061.0,28,2798309
80,80 a 84,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5558886.0,1,2798309
80,80 a 84,2024,Mujeres,Vejez,Pasivos,Ande,0.0,7348773.0,1,2798309
80,80 a 84,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2321110.0,1,2798309
80,80 a 84,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,33480872.0,10,2798309
81,80 a 84,2024,Hombres,Vejez,Pasivos,Ande,0.0,167595609.0,19,2798309
81,80 a 84,2024,Mujeres,Vejez,Pasivos,Ande,0.0,6095957.0,1,2798309
81,80 a 84,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,43757400.0,12,2798309
82,80 a 84,2024,Hombres,Vejez,Pasivos,Ande,0.0,185406344.0,20,2798309
82,80 a 84,2024,Mujeres,Vejez,Pasivos,Ande,0.0,15727906.0,2,2798309
82,80 a 84,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,37533746.0,6,2798309
83,80 a 84,2024,Hombres,Vejez,Pasivos,Ande,0.0,52821901.0,8,2798309
83,80 a 84,2024,Mujeres,Vejez,Pasivos,Ande,0.0,5296841.0,1,2798309
83,80 a 84,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,36956979.0,11,2798309
84,80 a 84,2024,Hombres,Vejez,Pasivos,Ande,0.0,72167316.0,10,2798309
84,80 a 84,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,715962.0,1,2798309
84,80 a 84,2024,Mujeres,Vejez,Pasivos,Ande,0.0,9363687.0,1,2798309
84,80 a 84,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,62754622.0,9,2798309
85,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,101797893.0,11,2798309
85,85 y más,2024,Hombres,Otros,Pasivos,Ande,0.0,6011675.0,1,2798309
85,85 y más,2024,Mujeres,Vejez,Pasivos,Ande,0.0,19366759.0,3,2798309
85,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,23638962.0,6,2798309
86,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,22351283.0,3,2798309
86,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,21204300.0,5,2798309
87,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,74551190.0,9,2798309
87,85 y más,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,6991823.0,2,2798309
87,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,17898376.0,7,2798309
88,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,18500831.0,3,2798309
88,85 y más,2024,Mujeres,Vejez,Pasivos,Ande,0.0,2400732.0,1,2798309
88,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,19596619.0,6,2798309
89,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,31459960.0,7,2798309
89,85 y más,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,840966.0,1,2798309
89,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,18105223.0,7,2798309
90,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,28854661.0,5,2798309
90,85 y más,2024,Hombres,Invalidez,Pasivos,Ande,0.0,3937345.0,1,2798309
90,85 y más,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1574396.0,1,2798309
90,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,17193421.0,4,2798309
91,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,11866563.0,3,2798309
91,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,10974961.0,4,2798309
92,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,7194894.0,2,2798309
93,85 y más,2024,Mujeres,Vejez,Pasivos,Ande,0.0,3375155.0,1,2798309
93,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5964261.0,2,2798309
94,85 y más,2024,Hombres,Vejez,Pasivos,Ande,0.0,8967313.0,1,2798309
94,85 y más,2024,Mujeres,Vejez,Pasivos,Ande,0.0,3153026.0,1,2798309
94,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2197512.0,1,2798309
95,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8316345.0,3,2798309
96,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,9284018.0,4,2798309
97,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5309048.0,1,2798309
98,85 y más,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5496898.0,1,2798309
98,85 y más,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3003354.0,1,2798309
18,15 a 19,2024,Hombres,Activos,Activos,Bancaria,17873967.44,63835598.0,17,2798309
18,15 a 19,2024,Mujeres,Activos,Activos,Bancaria,11788496.72,42101774.0,14,2798309
19,15 a 19,2024,Hombres,Activos,Activos,Bancaria,89334814.80000003,319052910.0,86,2798309
19,15 a 19,2024,Mujeres,Activos,Activos,Bancaria,43859948.44,156642673.0,41,2798309
20,20 a 24,2024,Hombres,Activos,Activos,Bancaria,126177044.84000003,450632303.0,107,2798309
20,20 a 24,2024,Mujeres,Activos,Activos,Bancaria,94719835.84,338285128.0,83,2798309
21,20 a 24,2024,Hombres,Activos,Activos,Bancaria,228303192.88,815368546.0,169,2798309
21,20 a 24,2024,Mujeres,Activos,Activos,Bancaria,131483752.68000008,469584831.0,102,2798309
22,20 a 24,2024,Hombres,Activos,Activos,Bancaria,293220193.2800001,1047214976.0,203,2798309
22,20 a 24,2024,Mujeres,Activos,Activos,Bancaria,188352128.44000015,672686173.0,136,2798309
23,20 a 24,2024,Hombres,Activos,Activos,Bancaria,320925212.16000015,1146161472.0,220,2798309
23,20 a 24,2024,Mujeres,Activos,Activos,Bancaria,239485126.16000012,855304022.0,165,2798309
24,20 a 24,2024,Hombres,Activos,Activos,Bancaria,327092227.8400001,1168186528.0,223,2798309
24,20 a 24,2024,Mujeres,Activos,Activos,Bancaria,262642840.88000005,938010146.0,167,2798309
25,25 a 29,2024,Hombres,Activos,Activos,Bancaria,409015123.7200001,1460768299.0,250,2798309
25,25 a 29,2024,Mujeres,Activos,Activos,Bancaria,337817476.0800001,1206490986.0,198,2798309
26,25 a 29,2024,Hombres,Activos,Activos,Bancaria,492472300.60000014,1758829645.0,281,2798309
26,25 a 29,2024,Mujeres,Activos,Activos,Bancaria,316645633.0800001,1130877261.0,181,2798309
27,25 a 29,2024,Hombres,Activos,Activos,Bancaria,605625588.4000002,2162948530.0,304,2798309
27,25 a 29,2024,Mujeres,Activos,Activos,Bancaria,512446242.8400002,1830165153.0,249,2798309
28,25 a 29,2024,Hombres,Activos,Activos,Bancaria,680522696.8399998,2430438203.0,301,2798309
28,25 a 29,2024,Mujeres,Activos,Activos,Bancaria,511002238.6,1825007995.0,242,2798309
29,25 a 29,2024,Hombres,Activos,Activos,Bancaria,733677457.5200001,2620276634.0,325,2798309
29,25 a 29,2024,Mujeres,Activos,Activos,Bancaria,506920961.6799999,1810432006.0,230,2798309
30,30 a 34,2024,Hombres,Activos,Activos,Bancaria,634178864.2000003,2264924515.0,262,2798309
30,30 a 34,2024,Mujeres,Activos,Activos,Bancaria,582674121.1200001,2080979004.0,252,2798309
31,30 a 34,2024,Hombres,Activos,Activos,Bancaria,749455201.8800001,2676625721.0,279,2798309
31,30 a 34,2024,Mujeres,Activos,Activos,Bancaria,660667012.5999999,2359525045.0,265,2798309
32,30 a 34,2024,Hombres,Activos,Activos,Bancaria,857139797.64,3061213563.0,297,2798309
32,30 a 34,2024,Mujeres,Activos,Activos,Bancaria,664677012.4399997,2373846473.0,244,2798309
33,30 a 34,2024,Hombres,Activos,Activos,Bancaria,868503519.8,3101798285.0,305,2798309
33,30 a 34,2024,Mujeres,Activos,Activos,Bancaria,671919625.4399997,2399712948.0,243,2798309
34,30 a 34,2024,Hombres,Activos,Activos,Bancaria,895899191.8800001,3199639971.0,302,2798309
34,30 a 34,2024,Mujeres,Activos,Activos,Bancaria,689428036.6400001,2462242988.0,230,2798309
35,35 a 39,2024,Hombres,Activos,Activos,Bancaria,1054250065.6799998,3765178806.0,298,2798309
35,35 a 39,2024,Mujeres,Activos,Activos,Bancaria,704633636.2799999,2516548701.0,225,2798309
36,35 a 39,2024,Hombres,Activos,Activos,Bancaria,841534460.76,3005480217.0,251,2798309
36,35 a 39,2024,Mujeres,Activos,Activos,Bancaria,671211002.56,2397182152.0,205,2798309
37,35 a 39,2024,Hombres,Activos,Activos,Bancaria,778193668.2799997,2779263101.0,224,2798309
37,35 a 39,2024,Mujeres,Activos,Activos,Bancaria,588918512.2799999,2103280401.0,177,2798309
38,35 a 39,2024,Hombres,Activos,Activos,Bancaria,657558533.24,2348423333.0,191,2798309
38,35 a 39,2024,Mujeres,Activos,Activos,Bancaria,693480415.6,2476715770.0,188,2798309
39,35 a 39,2024,Hombres,Activos,Activos,Bancaria,910530038.0400001,3251892993.0,213,2798309
39,35 a 39,2024,Mujeres,Activos,Activos,Bancaria,557643024.4000001,1991582230.0,142,2798309
40,40 a 44,2024,Hombres,Activos,Activos,Bancaria,767568933.3200002,2741317619.0,183,2798309
40,40 a 44,2024,Mujeres,Activos,Activos,Bancaria,510525750.2799998,1823306251.0,133,2798309
41,40 a 44,2024,Hombres,Activos,Activos,Bancaria,876752474.3599998,3131258837.0,196,2798309
41,40 a 44,2024,Mujeres,Activos,Activos,Bancaria,518193615.52000004,1850691484.0,129,2798309
42,40 a 44,2024,Hombres,Activos,Activos,Bancaria,711724525.4,2541873305.0,162,2798309
42,40 a 44,2024,Mujeres,Activos,Activos,Bancaria,450631824.16,1609399372.0,108,2798309
43,40 a 44,2024,Hombres,Activos,Activos,Bancaria,598008720.68,2135745431.0,133,2798309
43,40 a 44,2024,Mujeres,Activos,Activos,Bancaria,432341181.99999994,1544075650.0,99,2798309
44,40 a 44,2024,Hombres,Activos,Activos,Bancaria,613716341.2800003,2191844076.0,135,2798309
44,40 a 44,2024,Mujeres,Activos,Activos,Bancaria,381977390.20000005,1364204965.0,86,2798309
45,45 a 49,2024,Hombres,Activos,Activos,Bancaria,737212715.1199998,2632902554.0,140,2798309
45,45 a 49,2024,Mujeres,Activos,Activos,Bancaria,434489682.48,1551748866.0,94,2798309
46,45 a 49,2024,Hombres,Activos,Activos,Bancaria,515235627.20000005,1840127240.0,96,2798309
46,45 a 49,2024,Mujeres,Activos,Activos,Bancaria,227685328.92000005,813161889.0,53,2798309
47,45 a 49,2024,Hombres,Activos,Activos,Bancaria,457531838.12000006,1634042279.0,85,2798309
47,45 a 49,2024,Mujeres,Activos,Activos,Bancaria,458495539.04,1637484068.0,85,2798309
48,45 a 49,2024,Hombres,Activos,Activos,Bancaria,576228160.2000003,2057957715.0,91,2798309
48,45 a 49,2024,Mujeres,Activos,Activos,Bancaria,354437275.08000004,1265847411.0,70,2798309
49,45 a 49,2024,Hombres,Activos,Activos,Bancaria,603500251.2,2155358040.0,103,2798309
49,45 a 49,2024,Mujeres,Activos,Activos,Bancaria,249385507.84000003,890662528.0,45,2798309
50,50 a 54,2024,Hombres,Activos,Activos,Bancaria,456677574.36000013,1630991337.0,83,2798309
50,50 a 54,2024,Mujeres,Activos,Activos,Bancaria,310318436.96,1108280132.0,59,2798309
51,50 a 54,2024,Hombres,Activos,Activos,Bancaria,595426332.7600001,2126522617.0,95,2798309
51,50 a 54,2024,Mujeres,Activos,Activos,Bancaria,180182600.64000002,643509288.0,35,2798309
52,50 a 54,2024,Hombres,Activos,Activos,Bancaria,571477245.9200001,2040990164.0,92,2798309
52,50 a 54,2024,Mujeres,Activos,Activos,Bancaria,344841172.48,1231575616.0,46,2798309
53,50 a 54,2024,Hombres,Activos,Activos,Bancaria,428190263.4800001,1529250941.0,72,2798309
53,50 a 54,2024,Mujeres,Activos,Activos,Bancaria,292144602.1200001,1043373579.0,46,2798309
54,50 a 54,2024,Hombres,Activos,Activos,Bancaria,533004674.72000015,1903588124.0,95,2798309
54,50 a 54,2024,Mujeres,Activos,Activos,Bancaria,337612850.12,1205760179.0,55,2798309
55,55 a 59,2024,Hombres,Activos,Activos,Bancaria,394627724.68,1409384731.0,76,2798309
55,55 a 59,2024,Mujeres,Activos,Activos,Bancaria,219209582.48,782891366.0,33,2798309
56,55 a 59,2024,Hombres,Activos,Activos,Bancaria,434445638.4800001,1551591566.0,59,2798309
56,55 a 59,2024,Mujeres,Activos,Activos,Bancaria,100173599.68,357762856.0,23,2798309
57,55 a 59,2024,Hombres,Activos,Activos,Bancaria,288339229.64000005,1029782963.0,54,2798309
57,55 a 59,2024,Mujeres,Activos,Activos,Bancaria,100491078.24000001,358896708.0,19,2798309
58,55 a 59,2024,Hombres,Activos,Activos,Bancaria,338418537.52000004,1208637634.0,56,2798309
58,55 a 59,2024,Mujeres,Activos,Activos,Bancaria,147592833.92000002,527117264.0,21,2798309
59,55 a 59,2024,Hombres,Activos,Activos,Bancaria,427688716.56,1527459702.0,54,2798309
59,55 a 59,2024,Mujeres,Activos,Activos,Bancaria,112301262.64000002,401075938.0,18,2798309
60,60 a 64,2024,Hombres,Activos,Activos,Bancaria,239332911.44000006,854760398.0,28,2798309
60,60 a 64,2024,Mujeres,Activos,Activos,Bancaria,50091673.24000001,178898833.0,13,2798309
61,60 a 64,2024,Hombres,Activos,Activos,Bancaria,97875290.52000003,349554609.0,20,2798309
61,60 a 64,2024,Mujeres,Activos,Activos,Bancaria,69466688.76,248095317.0,11,2798309
62,60 a 64,2024,Hombres,Activos,Activos,Bancaria,99043238.84000002,353725853.0,16,2798309
62,60 a 64,2024,Mujeres,Activos,Activos,Bancaria,38503224.480000004,137511516.0,8,2798309
63,60 a 64,2024,Hombres,Activos,Activos,Bancaria,96293489.6,343905320.0,14,2798309
63,60 a 64,2024,Mujeres,Activos,Activos,Bancaria,12610303.720000003,45036799.0,3,2798309
64,60 a 64,2024,Hombres,Activos,Activos,Bancaria,136223947.44000003,486514098.0,16,2798309
64,60 a 64,2024,Mujeres,Activos,Activos,Bancaria,12546218.16,44807922.0,5,2798309
65,65 a 69,2024,Hombres,Activos,Activos,Bancaria,61475715.56,219556127.0,6,2798309
65,65 a 69,2024,Mujeres,Activos,Activos,Bancaria,16603510.560000002,59298252.0,4,2798309
66,65 a 69,2024,Hombres,Activos,Activos,Bancaria,35958049.120000005,128421604.0,5,2798309
66,65 a 69,2024,Mujeres,Activos,Activos,Bancaria,16266532.520000003,58094759.0,4,2798309
67,65 a 69,2024,Hombres,Activos,Activos,Bancaria,40566296.68000001,144879631.0,11,2798309
67,65 a 69,2024,Mujeres,Activos,Activos,Bancaria,3809379.8400000003,13604928.0,1,2798309
68,65 a 69,2024,Hombres,Activos,Activos,Bancaria,35237002.080000006,125846436.0,9,2798309
68,65 a 69,2024,Mujeres,Activos,Activos,Bancaria,49076174.56,175272052.0,3,2798309
69,65 a 69,2024,Hombres,Activos,Activos,Bancaria,24588200.0,87815000.0,5,2798309
69,65 a 69,2024,Mujeres,Activos,Activos,Bancaria,3903307.8000000003,13940385.0,1,2798309
70,70 a 74,2024,Hombres,Activos,Activos,Bancaria,15018235.400000002,53636555.0,3,2798309
71,70 a 74,2024,Hombres,Activos,Activos,Bancaria,9622777.64,34367063.0,2,2798309
71,70 a 74,2024,Mujeres,Activos,Activos,Bancaria,5712000.000000001,20400000.0,1,2798309
72,70 a 74,2024,Hombres,Activos,Activos,Bancaria,11620000.0,41500000.0,3,2798309
72,70 a 74,2024,Mujeres,Activos,Activos,Bancaria,7232476.160000001,25830272.0,2,2798309
74,70 a 74,2024,Hombres,Activos,Activos,Bancaria,3367787.64,12027813.0,1,2798309
74,70 a 74,2024,Mujeres,Activos,Activos,Bancaria,1370754.84,4895553.0,1,2798309
75,75 a 79,2024,Hombres,Activos,Activos,Bancaria,15943750.48,56941966.0,3,2798309
76,75 a 79,2024,Hombres,Activos,Activos,Bancaria,6989452.680000001,24962331.0,3,2798309
77,75 a 79,2024,Hombres,Activos,Activos,Bancaria,5642000.0,20150000.0,2,2798309
79,75 a 79,2024,Hombres,Activos,Activos,Bancaria,12880000.000000002,46000000.0,2,2798309
79,75 a 79,2024,Mujeres,Activos,Activos,Bancaria,5880000.000000001,21000000.0,1,2798309
80,80 a 84,2024,Hombres,Activos,Activos,Bancaria,975321.2000000001,3483290.0,1,2798309
17,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,1939950.0,1,2798309
18,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,5451154.333333333,1,2798309
26,25 a 29,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,5376671.0,1,2798309
30,30 a 34,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,7060662.0,1,2798309
31,30 a 34,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,6533676.083333334,2,2798309
39,35 a 39,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,265887.3333333333,1,2798309
43,40 a 44,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,5730248.0,1,2798309
49,45 a 49,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,5631842.333333333,1,2798309
50,50 a 54,2024,Mujeres,Invalidez,Pasivos,Bancaria,0.0,6476857.0,1,2798309
50,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,19447225.0,2,2798309
53,50 a 54,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,10941736.0,1,2798309
53,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,8344166.0,2,2798309
54,50 a 54,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,8684760.0,1,2798309
54,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,5030312.0,1,2798309
55,55 a 59,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,69780011.25,4,2798309
56,55 a 59,2024,Mujeres,Invalidez,Pasivos,Bancaria,0.0,22574003.0,1,2798309
56,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,4428187.0,1,2798309
58,55 a 59,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,15871030.0,2,2798309
58,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,10862266.0,2,2798309
59,55 a 59,2024,Hombres,Invalidez,Pasivos,Bancaria,0.0,62678068.5,5,2798309
59,55 a 59,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,2182576.0,1,2798309
59,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,19851707.0,3,2798309
60,60 a 64,2024,Hombres,Vejez,Pasivos,Bancaria,0.0,712004808.6666667,50,2798309
60,60 a 64,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,0.0,23031639.666666668,7,2798309
