edad,gq,year,sexo,tipobenr,estado,caja,mes,masaaportes,masamontoing,cantidad,sml,montoprom
74,70 a 74,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,140479056.0,12,2680373.0,11706588.0
74,70 a 74,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4823019.0,1,2680373.0,4823019.0
74,70 a 74,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,127167003.58333334,17,2680373.0,7480411.975490197
74,70 a 74,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,5690527.0,1,2680373.0,5690527.0
75,75 a 79,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,584486892.0,49,2680373.0,11928303.918367347
75,75 a 79,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,37947405.0,5,2680373.0,7589481.0
75,75 a 79,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,168024176.0,15,2680373.0,11201611.733333332
75,75 a 79,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,3480388.0,1,2680373.0,3480388.0
75,75 a 79,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,157694716.5,24,2680373.0,6570613.1875
75,75 a 79,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,39026042.0,5,2680373.0,7805208.4
76,75 a 79,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,359724216.9166666,36,2680373.0,9992339.358796295
76,75 a 79,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,10467713.0,1,2680373.0,10467713.0
76,75 a 79,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,31291272.0,4,2680373.0,7822818.0
76,75 a 79,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,128670152.0,12,2680373.0,10722512.666666666
76,75 a 79,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,148517328.83333334,29,2680373.0,5121287.2011494255
76,75 a 79,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,12566253.0,2,2680373.0,6283126.5
77,75 a 79,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,318592081.3333334,32,2680373.0,9956002.541666668
77,75 a 79,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,33350089.0,3,2680373.0,11116696.333333334
77,75 a 79,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,10712576.25,2,2680373.0,5356288.125
77,75 a 79,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,30156328.0,4,2680373.0,7539082.0
77,75 a 79,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,92075546.25,11,2680373.0,8370504.204545454
77,75 a 79,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,6868651.0,1,2680373.0,6868651.0
77,75 a 79,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,93548344.0,15,2680373.0,6236556.266666667
77,75 a 79,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,27433757.0,4,2680373.0,6858439.25
78,75 a 79,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,315575521.0,34,2680373.0,9281632.970588235
78,75 a 79,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4124103.0,1,2680373.0,4124103.0
78,75 a 79,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,27249882.0,4,2680373.0,6812470.5
78,75 a 79,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,57279383.0,7,2680373.0,8182769.0
78,75 a 79,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,5145739.0,1,2680373.0,5145739.0
78,75 a 79,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,100477840.33333334,19,2680373.0,5288307.385964912
78,75 a 79,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,7722494.0,1,2680373.0,7722494.0
79,75 a 79,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,343824543.6666667,38,2680373.0,9048014.307017544
79,75 a 79,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,23365435.0,3,2680373.0,7788478.333333333
79,75 a 79,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,7876817.0,2,2680373.0,3938408.5
79,75 a 79,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,15805480.0,2,2680373.0,7902740.0
79,75 a 79,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,139471917.8333333,14,2680373.0,9962279.845238093
79,75 a 79,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,133863593.66666667,22,2680373.0,6084708.803030304
80,80 a 84,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,286315415.6666666,35,2680373.0,8180440.447619046
80,80 a 84,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,14745628.0,3,2680373.0,4915209.333333333
80,80 a 84,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,61592729.0,8,2680373.0,7699091.125
80,80 a 84,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,91661509.25,17,2680373.0,5391853.485294118
81,80 a 84,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,147045720.0,18,2680373.0,8169206.666666667
81,80 a 84,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,8441208.0,1,2680373.0,8441208.0
81,80 a 84,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,98532026.0,12,2680373.0,8211002.166666667
81,80 a 84,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,87510142.91666666,14,2680373.0,6250724.4940476185
81,80 a 84,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,12873426.0,2,2680373.0,6436713.0
82,80 a 84,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,161667874.0,20,2680373.0,8083393.7
82,80 a 84,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,4611730.0,1,2680373.0,4611730.0
82,80 a 84,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,4572128.0,1,2680373.0,4572128.0
82,80 a 84,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,20874983.0,3,2680373.0,6958327.666666667
82,80 a 84,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,81312639.33333333,16,2680373.0,5082039.958333333
83,80 a 84,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,177174140.25,22,2680373.0,8053370.011363637
83,80 a 84,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,12496672.416666668,3,2680373.0,4165557.4722222225
83,80 a 84,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,24822059.0,4,2680373.0,6205514.75
83,80 a 84,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,140746983.33333334,25,2680373.0,5629879.333333334
84,80 a 84,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,170057817.83333334,23,2680373.0,7393818.166666667
84,80 a 84,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5824184.0,1,2680373.0,5824184.0
84,80 a 84,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,21823308.333333332,3,2680373.0,7274436.111111111
84,80 a 84,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,133784943.66666667,26,2680373.0,5145574.756410257
85,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,129255807.25,17,2680373.0,7603282.779411765
85,85 y más,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,6678391.0,1,2680373.0,6678391.0
85,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,22665373.0,3,2680373.0,7555124.333333333
85,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,118668287.58333334,22,2680373.0,5394013.071969697
86,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,136190594.25,22,2680373.0,6190481.556818182
86,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,14846865.0,2,2680373.0,7423432.5
86,85 y más,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,5836174.0,1,2680373.0,5836174.0
86,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,116691195.41666666,24,2680373.0,4862133.142361111
87,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,147828198.5,21,2680373.0,7039438.023809524
87,85 y más,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5439279.0,1,2680373.0,5439279.0
87,85 y más,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,15560584.0,2,2680373.0,7780292.0
87,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,8022787.0,1,2680373.0,8022787.0
87,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,116381669.49999999,22,2680373.0,5290075.886363636
88,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,81775629.0,11,2680373.0,7434148.090909091
88,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,114334785.66666667,23,2680373.0,4971077.637681159
89,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,100095786.83333333,14,2680373.0,7149699.059523809
89,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,32467018.0,4,2680373.0,8116754.5
89,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,104009757.83333334,17,2680373.0,6118221.049019609
90,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,55339457.91666667,9,2680373.0,6148828.657407408
90,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,101592535.00000001,19,2680373.0,5346975.526315791
91,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,44045892.25,7,2680373.0,6292270.321428572
91,85 y más,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,4369563.0,1,2680373.0,4369563.0
91,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,12396872.25,2,2680373.0,6198436.125
91,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,92307039.25,21,2680373.0,4395573.297619048
92,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,71049719.0,10,2680373.0,7104971.9
92,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,3590114.0,1,2680373.0,3590114.0
92,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,90115821.74999999,20,2680373.0,4505791.087499999
93,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,58420110.0,9,2680373.0,6491123.333333333
93,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,52866326.16666667,12,2680373.0,4405527.180555556
94,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,37063069.0,5,2680373.0,7412613.8
94,85 y más,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5524722.0,1,2680373.0,5524722.0
94,85 y más,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,6202991.0,1,2680373.0,6202991.0
94,85 y más,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,7239977.0,1,2680373.0,7239977.0
94,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,85081108.83333334,17,2680373.0,5004771.107843138
95,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,52673205.5,9,2680373.0,5852578.388888889
95,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,61786046.33333333,13,2680373.0,4752772.794871794
96,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,30198342.0,4,2680373.0,7549585.5
96,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6861459.0,2,2680373.0,3430729.5
97,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,18937550.0,3,2680373.0,6312516.666666667
97,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,12586612.916666668,5,2680373.0,2517322.5833333335
98,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,7342888.0,1,2680373.0,7342888.0
98,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,28161854.0,5,2680373.0,5632370.8
99,85 y más,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,6806104.0,1,2680373.0,6806104.0
99,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5335984.5,2,2680373.0,2667992.25
100,85 y más,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,11525441.5,2,2680373.0,5762720.75
19,15 a 19,2024,Hombres,Activos,Activos,Ande,12,655690.0,6556900.0,1,,6556900.0
19,15 a 19,2024,Mujeres,Activos,Activos,Ande,12,502978.0,5029780.0,3,,1676593.3333333333
20,20 a 24,2024,Hombres,Activos,Activos,Ande,12,3204155.3,32041553.0,19,,1686397.5263157894
20,20 a 24,2024,Mujeres,Activos,Activos,Ande,12,3555860.2,35558602.0,21,,1693266.761904762
21,20 a 24,2024,Hombres,Activos,Activos,Ande,12,4746270.599999999,47462706.0,24,,1977612.75
21,20 a 24,2024,Mujeres,Activos,Activos,Ande,12,2511082.6,25110826.0,12,,2092568.8333333333
22,20 a 24,2024,Hombres,Activos,Activos,Ande,12,7455009.600000001,74550096.0,28,,2662503.4285714286
22,20 a 24,2024,Mujeres,Activos,Activos,Ande,12,1494302.7,14943027.0,9,,1660336.3333333333
23,20 a 24,2024,Hombres,Activos,Activos,Ande,12,6833266.5,68332665.0,24,,2847194.375
23,20 a 24,2024,Mujeres,Activos,Activos,Ande,12,1439713.4,14397134.0,8,,1799641.75
24,20 a 24,2024,Hombres,Activos,Activos,Ande,12,11815300.6,118153006.0,34,,3475088.411764706
24,20 a 24,2024,Mujeres,Activos,Activos,Ande,12,3171525.6,31715256.0,12,,2642938.0
25,25 a 29,2024,Hombres,Activos,Activos,Ande,12,26217734.3,262177343.0,39,,6722495.974358974
25,25 a 29,2024,Mujeres,Activos,Activos,Ande,12,3142752.4,31427524.0,16,,1964220.25
26,25 a 29,2024,Hombres,Activos,Activos,Ande,12,18235062.2,182350622.0,28,,6512522.214285715
26,25 a 29,2024,Mujeres,Activos,Activos,Ande,12,4391439.5,43914395.0,10,,4391439.5
27,25 a 29,2024,Hombres,Activos,Activos,Ande,12,27935238.5,279352385.0,28,,9976870.892857144
27,25 a 29,2024,Mujeres,Activos,Activos,Ande,12,8477264.0,84772640.0,13,,6520972.307692308
28,25 a 29,2024,Hombres,Activos,Activos,Ande,12,37758920.1,377589201.0,41,,9209492.707317073
28,25 a 29,2024,Mujeres,Activos,Activos,Ande,12,10538326.8,105383268.0,16,,6586454.25
29,25 a 29,2024,Hombres,Activos,Activos,Ande,12,48537716.70000002,485377167.0,50,,9707543.34
29,25 a 29,2024,Mujeres,Activos,Activos,Ande,12,8340928.900000001,83409289.0,10,,8340928.9
30,30 a 34,2024,Hombres,Activos,Activos,Ande,12,79190574.70000003,791905747.0,70,,11312939.242857143
30,30 a 34,2024,Mujeres,Activos,Activos,Ande,12,10502594.0,105025940.0,10,,10502594.0
31,30 a 34,2024,Hombres,Activos,Activos,Ande,12,100429009.70000003,1004290097.0,88,,11412387.465909092
31,30 a 34,2024,Mujeres,Activos,Activos,Ande,12,21204555.099999998,212045551.0,20,,10602277.55
32,30 a 34,2024,Hombres,Activos,Activos,Ande,12,104700973.49999996,1047009735.0,93,,11258169.193548387
32,30 a 34,2024,Mujeres,Activos,Activos,Ande,12,23849265.000000004,238492650.0,23,,10369245.652173912
33,30 a 34,2024,Hombres,Activos,Activos,Ande,12,144003442.40000007,1440034424.0,121,,11901110.94214876
33,30 a 34,2024,Mujeres,Activos,Activos,Ande,12,39318860.6,393188606.0,36,,10921905.722222222
34,30 a 34,2024,Hombres,Activos,Activos,Ande,12,117573296.20000003,1175732962.0,97,,12120958.37113402
34,30 a 34,2024,Mujeres,Activos,Activos,Ande,12,34554588.5,345545885.0,32,,10798308.90625
35,35 a 39,2024,Hombres,Activos,Activos,Ande,12,123626020.80000003,1236260208.0,108,,11446853.777777778
35,35 a 39,2024,Mujeres,Activos,Activos,Ande,12,31914747.699999996,319147477.0,29,,11005085.413793104
36,35 a 39,2024,Hombres,Activos,Activos,Ande,12,143567229.1,1435672291.0,116,,12376485.26724138
36,35 a 39,2024,Mujeres,Activos,Activos,Ande,12,37615975.5,376159755.0,33,,11398780.454545455
37,35 a 39,2024,Hombres,Activos,Activos,Ande,12,122076274.39999998,1220762744.0,96,,12716278.583333334
37,35 a 39,2024,Mujeres,Activos,Activos,Ande,12,40246760.7,402467607.0,35,,11499074.485714287
38,35 a 39,2024,Hombres,Activos,Activos,Ande,12,139024069.69999993,1390240697.0,106,,13115478.273584906
38,35 a 39,2024,Mujeres,Activos,Activos,Ande,12,41901926.30000001,419019263.0,35,,11971978.942857143
39,35 a 39,2024,Hombres,Activos,Activos,Ande,12,138555553.10000002,1385555531.0,108,,12829217.879629629
39,35 a 39,2024,Mujeres,Activos,Activos,Ande,12,44800677.1,448006771.0,34,,13176669.735294119
40,40 a 44,2024,Hombres,Activos,Activos,Ande,12,166172851.70000002,1661728517.0,126,,13188321.563492063
40,40 a 44,2024,Mujeres,Activos,Activos,Ande,12,44486221.49999999,444862215.0,39,,11406723.461538462
41,40 a 44,2024,Hombres,Activos,Activos,Ande,12,189287530.60000002,1892875306.0,137,,13816608.072992701
41,40 a 44,2024,Mujeres,Activos,Activos,Ande,12,44900570.89999999,449005709.0,31,,14484055.129032258
42,40 a 44,2024,Hombres,Activos,Activos,Ande,12,176598084.99999994,1765980850.0,121,,14594883.05785124
42,40 a 44,2024,Mujeres,Activos,Activos,Ande,12,47053188.9,470531889.0,38,,12382418.131578946
43,40 a 44,2024,Hombres,Activos,Activos,Ande,12,155324337.29999998,1553243373.0,102,,15227876.205882354
43,40 a 44,2024,Mujeres,Activos,Activos,Ande,12,47510710.1,475107101.0,38,,12502818.44736842
44,40 a 44,2024,Hombres,Activos,Activos,Ande,12,174789384.50000006,1747893845.0,126,,13872173.373015873
44,40 a 44,2024,Mujeres,Activos,Activos,Ande,12,57905022.300000004,579050223.0,37,,15650006.027027028
45,45 a 49,2024,Hombres,Activos,Activos,Ande,12,207631426.10000008,2076314261.0,132,,15729653.492424242
45,45 a 49,2024,Mujeres,Activos,Activos,Ande,12,41767381.50000001,417673815.0,30,,13922460.5
46,45 a 49,2024,Hombres,Activos,Activos,Ande,12,165501579.80000007,1655015798.0,109,,15183631.174311927
46,45 a 49,2024,Mujeres,Activos,Activos,Ande,12,52375257.5,523752575.0,36,,14548682.638888888
47,45 a 49,2024,Hombres,Activos,Activos,Ande,12,199829383.8,1998293838.0,115,,17376468.156521738
47,45 a 49,2024,Mujeres,Activos,Activos,Ande,12,53563334.39999999,535633344.0,33,,16231313.454545455
48,45 a 49,2024,Hombres,Activos,Activos,Ande,12,145351530.29999998,1453515303.0,88,,16517219.352272727
48,45 a 49,2024,Mujeres,Activos,Activos,Ande,12,49139021.50000001,491390215.0,29,,16944490.172413792
49,45 a 49,2024,Hombres,Activos,Activos,Ande,12,152462461.99999997,1524624620.0,90,,16940273.555555556
49,45 a 49,2024,Mujeres,Activos,Activos,Ande,12,40149641.20000001,401496412.0,28,,14339157.57142857
50,50 a 54,2024,Hombres,Activos,Activos,Ande,12,179847626.79999995,1798476268.0,115,,15638924.069565218
50,50 a 54,2024,Mujeres,Activos,Activos,Ande,12,52051486.400000006,520514864.0,29,,17948788.413793102
51,50 a 54,2024,Hombres,Activos,Activos,Ande,12,172679774.90000004,1726797749.0,99,,17442401.505050506
51,50 a 54,2024,Mujeres,Activos,Activos,Ande,12,35104040.4,351040404.0,21,,16716209.714285715
52,50 a 54,2024,Hombres,Activos,Activos,Ande,12,146309519.90000004,1463095199.0,86,,17012734.872093022
52,50 a 54,2024,Mujeres,Activos,Activos,Ande,12,49113218.4,491132184.0,30,,16371072.8
53,50 a 54,2024,Hombres,Activos,Activos,Ande,12,148171938.79999995,1481719388.0,84,,17639516.523809522
53,50 a 54,2024,Mujeres,Activos,Activos,Ande,12,46630900.4,466309004.0,24,,19429541.833333332
54,50 a 54,2024,Hombres,Activos,Activos,Ande,12,191926086.70000008,1919260867.0,104,,18454431.41346154
54,50 a 54,2024,Mujeres,Activos,Activos,Ande,12,36543732.300000004,365437323.0,25,,14617492.92
55,55 a 59,2024,Hombres,Activos,Activos,Ande,12,200400580.30000004,2004005803.0,110,,18218234.572727274
55,55 a 59,2024,Mujeres,Activos,Activos,Ande,12,47922412.60000001,479224126.0,29,,16524969.862068966
56,55 a 59,2024,Hombres,Activos,Activos,Ande,12,186576274.70000002,1865762747.0,97,,19234667.49484536
56,55 a 59,2024,Mujeres,Activos,Activos,Ande,12,45391735.699999996,453917357.0,27,,16811753.962962963
57,55 a 59,2024,Hombres,Activos,Activos,Ande,12,239015704.49999994,2390157045.0,125,,19121256.36
57,55 a 59,2024,Mujeres,Activos,Activos,Ande,12,27029319.3,270293193.0,20,,13514659.65
58,55 a 59,2024,Hombres,Activos,Activos,Ande,12,234619473.3000001,2346194733.0,121,,19390039.11570248
58,55 a 59,2024,Mujeres,Activos,Activos,Ande,12,53239391.10000002,532393911.0,28,,19014068.25
59,55 a 59,2024,Hombres,Activos,Activos,Ande,12,267965748.20000002,2679657482.0,130,,20612749.861538462
59,55 a 59,2024,Mujeres,Activos,Activos,Ande,12,42601886.199999996,426018862.0,23,,18522559.217391305
60,60 a 64,2024,Hombres,Activos,Activos,Ande,12,87411344.40000002,874113444.0,47,,18598158.382978722
60,60 a 64,2024,Mujeres,Activos,Activos,Ande,12,7627654.8,76276548.0,7,,10896649.714285715
61,60 a 64,2024,Hombres,Activos,Activos,Ande,12,41281918.10000001,412819181.0,33,,12509672.151515152
61,60 a 64,2024,Mujeres,Activos,Activos,Ande,12,6181116.3,61811163.0,6,,10301860.5
62,60 a 64,2024,Hombres,Activos,Activos,Ande,12,34776406.89999999,347764069.0,25,,13910562.76
62,60 a 64,2024,Mujeres,Activos,Activos,Ande,12,6406464.8,64064648.0,5,,12812929.6
63,60 a 64,2024,Hombres,Activos,Activos,Ande,12,27843986.000000004,278439860.0,25,,11137594.4
63,60 a 64,2024,Mujeres,Activos,Activos,Ande,12,1966932.7,19669327.0,2,,9834663.5
64,60 a 64,2024,Hombres,Activos,Activos,Ande,12,32945917.8,329459178.0,24,,13727465.75
64,60 a 64,2024,Mujeres,Activos,Activos,Ande,12,4275631.2,42756312.0,4,,10689078.0
65,65 a 69,2024,Hombres,Activos,Activos,Ande,12,24925451.8,249254518.0,20,,12462725.9
65,65 a 69,2024,Mujeres,Activos,Activos,Ande,12,1236805.3000000003,12368053.0,3,,4122684.3333333335
66,65 a 69,2024,Hombres,Activos,Activos,Ande,12,16679349.300000003,166793493.0,15,,11119566.2
66,65 a 69,2024,Mujeres,Activos,Activos,Ande,12,1277979.8,12779798.0,3,,4259932.666666667
67,65 a 69,2024,Hombres,Activos,Activos,Ande,12,13034183.0,130341830.0,14,,9310130.714285715
67,65 a 69,2024,Mujeres,Activos,Activos,Ande,12,741905.0,7419050.0,1,,7419050.0
68,65 a 69,2024,Hombres,Activos,Activos,Ande,12,14324488.900000004,143244889.0,14,,10231777.785714285
68,65 a 69,2024,Mujeres,Activos,Activos,Ande,12,1482774.5,14827745.0,1,,14827745.0
69,65 a 69,2024,Hombres,Activos,Activos,Ande,12,13285239.600000001,132852396.0,14,,9489456.857142856
70,70 a 74,2024,Hombres,Activos,Activos,Ande,12,13176958.7,131769587.0,11,,11979053.363636363
70,70 a 74,2024,Mujeres,Activos,Activos,Ande,12,742440.0,7424400.0,1,,7424400.0
71,70 a 74,2024,Hombres,Activos,Activos,Ande,12,9873336.600000001,98733366.0,10,,9873336.6
71,70 a 74,2024,Mujeres,Activos,Activos,Ande,12,1411377.4,14113774.0,3,,4704591.333333333
72,70 a 74,2024,Hombres,Activos,Activos,Ande,12,10307434.8,103074348.0,11,,9370395.272727273
72,70 a 74,2024,Mujeres,Activos,Activos,Ande,12,536074.7,5360747.0,2,,2680373.5
73,70 a 74,2024,Hombres,Activos,Activos,Ande,12,5071900.300000001,50719003.0,5,,10143800.6
73,70 a 74,2024,Mujeres,Activos,Activos,Ande,12,268037.3,2680373.0,1,,2680373.0
74,70 a 74,2024,Hombres,Activos,Activos,Ande,12,1612701.1,16127011.0,2,,8063505.5
75,75 a 79,2024,Hombres,Activos,Activos,Ande,12,4327746.9,43277469.0,5,,8655493.8
77,75 a 79,2024,Hombres,Activos,Activos,Ande,12,543602.4,5436024.0,1,,5436024.0
78,75 a 79,2024,Hombres,Activos,Activos,Ande,12,377918.30000000005,3779183.0,1,,3779183.0
79,75 a 79,2024,Hombres,Activos,Activos,Ande,12,974832.0,9748320.0,1,,9748320.0
81,80 a 84,2024,Hombres,Activos,Activos,Ande,12,268037.3,2680373.0,1,,2680373.0
85,85 y más,2024,Hombres,Activos,Activos,Ande,12,268037.3,2680373.0,1,,2680373.0
18,15 a 19,2024,Hombres,Activos,Activos,Bancaria,12,17873967.44,63835598.0,17,,3755035.1764705884
18,15 a 19,2024,Mujeres,Activos,Activos,Bancaria,12,11788496.72,42101774.0,14,,3007269.5714285714
19,15 a 19,2024,Hombres,Activos,Activos,Bancaria,12,89334814.79999998,319052910.0,86,,3709917.5581395347
19,15 a 19,2024,Mujeres,Activos,Activos,Bancaria,12,43859948.440000005,156642673.0,41,,3820553.0
20,20 a 24,2024,Hombres,Activos,Activos,Bancaria,12,126177044.84000002,450632303.0,107,,4211516.85046729
